locusId	sysName	desc	comb	setAS7 1-5	setAS8 5
HNEAP_RS11370	HNEAP_RS11370	hypothetical protein	HNEAP_RS11370 hypothetical protein	2457	1924
HNEAP_RS11375	HNEAP_RS11375	class I SAM-dependent methyltransferase	HNEAP_RS11375 class I SAM-dependent methyltransferase	729	602
HNEAP_RS11380	HNEAP_RS11380	phosphohydrolase	HNEAP_RS11380 phosphohydrolase	6833	5522
HNEAP_RS11395	HNEAP_RS11395	alpha/beta hydrolase	HNEAP_RS11395 alpha/beta hydrolase	396	312
HNEAP_RS11400	HNEAP_RS11400	hypothetical protein	HNEAP_RS11400 hypothetical protein	192	148
HNEAP_RS11405	HNEAP_RS11405	hypothetical protein	HNEAP_RS11405 hypothetical protein	669	567
HNEAP_RS11410	HNEAP_RS11410	hypothetical protein	HNEAP_RS11410 hypothetical protein	253	202
HNEAP_RS11420	HNEAP_RS11420	hypothetical protein	HNEAP_RS11420 hypothetical protein	2232	1762
HNEAP_RS11425	HNEAP_RS11425	hypothetical protein	HNEAP_RS11425 hypothetical protein	1507	1281
HNEAP_RS11435	HNEAP_RS11435	hypothetical protein	HNEAP_RS11435 hypothetical protein	430	350
HNEAP_RS11440	HNEAP_RS11440	hypothetical protein	HNEAP_RS11440 hypothetical protein	223	156
HNEAP_RS11445	HNEAP_RS11445	hypothetical protein	HNEAP_RS11445 hypothetical protein	803	687
HNEAP_RS11450	HNEAP_RS11450	hypothetical protein	HNEAP_RS11450 hypothetical protein	5454	4653
HNEAP_RS11455	HNEAP_RS11455	hypothetical protein	HNEAP_RS11455 hypothetical protein	548	445
HNEAP_RS11460	HNEAP_RS11460	hypothetical protein	HNEAP_RS11460 hypothetical protein	845	725
HNEAP_RS11465	HNEAP_RS11465	pilus assembly protein TadE	HNEAP_RS11465 pilus assembly protein TadE	235	216
HNEAP_RS11475	HNEAP_RS11475	hypothetical protein	HNEAP_RS11475 hypothetical protein	1842	1465
HNEAP_RS11480	HNEAP_RS11480	pilus assembly protein TadE	HNEAP_RS11480 pilus assembly protein TadE	441	353
HNEAP_RS11485	HNEAP_RS11485	tetratricopeptide repeat protein	HNEAP_RS11485 tetratricopeptide repeat protein	676	571
HNEAP_RS11490	HNEAP_RS11490	hypothetical protein	HNEAP_RS11490 hypothetical protein	538	462
HNEAP_RS11495	HNEAP_RS11495	type II secretion protein F	HNEAP_RS11495 type II secretion protein F	1227	1034
HNEAP_RS11500	HNEAP_RS11500	type II secretion protein F	HNEAP_RS11500 type II secretion protein F	995	810
HNEAP_RS11505	HNEAP_RS11505	hypothetical protein	HNEAP_RS11505 hypothetical protein	1640	1305
HNEAP_RS11510	HNEAP_RS11510	type II and III secretion system protein	HNEAP_RS11510 type II and III secretion system protein	2959	2423
HNEAP_RS11515	HNEAP_RS11515	Flp pilus assembly protein CpaB	HNEAP_RS11515 Flp pilus assembly protein CpaB	1685	1325
HNEAP_RS11520	HNEAP_RS11520	hypothetical protein	HNEAP_RS11520 hypothetical protein	430	398
HNEAP_RS11525	HNEAP_RS11525	hypothetical protein	HNEAP_RS11525 hypothetical protein	614	511
HNEAP_RS11530	HNEAP_RS11530	hypothetical protein	HNEAP_RS11530 hypothetical protein	2265	1833
HNEAP_RS11540	HNEAP_RS11540	hypothetical protein	HNEAP_RS11540 hypothetical protein	869	679
HNEAP_RS11545	HNEAP_RS11545	hypothetical protein	HNEAP_RS11545 hypothetical protein	924	755
HNEAP_RS11550	HNEAP_RS11550	hypothetical protein	HNEAP_RS11550 hypothetical protein	2452	2026
HNEAP_RS11555	HNEAP_RS11555	hypothetical protein	HNEAP_RS11555 hypothetical protein	466	358
HNEAP_RS11560	HNEAP_RS11560	OmpA/MotB domain-containing protein	HNEAP_RS11560 OmpA/MotB domain-containing protein	2033	1561
HNEAP_RS11565	HNEAP_RS11565	non-canonical purine NTP pyrophosphatase	HNEAP_RS11565 non-canonical purine NTP pyrophosphatase	836	685
HNEAP_RS11570	HNEAP_RS11570	YggW family oxidoreductase	HNEAP_RS11570 YggW family oxidoreductase	888	722
HNEAP_RS11630	HNEAP_RS11630	chromosome partitioning protein ParB	HNEAP_RS11630 chromosome partitioning protein ParB	403	379
HNEAP_RS11635	HNEAP_RS11635	ParA family protein	HNEAP_RS11635 ParA family protein	181	174
HNEAP_RS11640	HNEAP_RS11640	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	HNEAP_RS11640 16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	224	203
HNEAP_RS11645	HNEAP_RS11645	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	HNEAP_RS11645 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	37	17
HNEAP_RS11650	HNEAP_RS11650	cold-shock protein	HNEAP_RS11650 cold-shock protein	1276	1090
HNEAP_RS11655	HNEAP_RS11655	LysR family transcriptional regulator	HNEAP_RS11655 LysR family transcriptional regulator	1812	1458
HNEAP_RS11675	HNEAP_RS11675	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	HNEAP_RS11675 tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	539	439
HNEAP_RS11680	HNEAP_RS11680	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	HNEAP_RS11680 tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	1981	1654
HNEAP_RS11690	HNEAP_RS11690	protein-export chaperone SecB	HNEAP_RS11690 protein-export chaperone SecB	100	93
HNEAP_RS11695	HNEAP_RS11695	thioredoxin TrxC	HNEAP_RS11695 thioredoxin TrxC	916	769
HNEAP_RS11700	HNEAP_RS11700	glutaredoxin 3	HNEAP_RS11700 glutaredoxin 3	354	281
HNEAP_RS11705	HNEAP_RS11705	rhodanese-like domain-containing protein	HNEAP_RS11705 rhodanese-like domain-containing protein	702	611
HNEAP_RS11710	HNEAP_RS11710	DUF2892 domain-containing protein	HNEAP_RS11710 DUF2892 domain-containing protein	378	324
HNEAP_RS11715	HNEAP_RS11715	ArsR family transcriptional regulator	HNEAP_RS11715 ArsR family transcriptional regulator	101	122
HNEAP_RS11720	HNEAP_RS11720	hypothetical protein	HNEAP_RS11720 hypothetical protein	196	187
HNEAP_RS11725	HNEAP_RS11725	M23 family peptidase	HNEAP_RS11725 M23 family peptidase	108	88
HNEAP_RS11730	HNEAP_RS11730	hypothetical protein	HNEAP_RS11730 hypothetical protein	349	274
HNEAP_RS11740	HNEAP_RS11740	DJ-1 family protein	HNEAP_RS11740 DJ-1 family protein	979	761
HNEAP_RS11745	HNEAP_RS11745	ammonium transporter	HNEAP_RS11745 ammonium transporter	3438	2813
HNEAP_RS11750	HNEAP_RS11750	nitrogen regulatory protein P-II 1	HNEAP_RS11750 nitrogen regulatory protein P-II 1	243	263
HNEAP_RS11755	HNEAP_RS11755	hypothetical protein	HNEAP_RS11755 hypothetical protein	1367	1080
HNEAP_RS11760	HNEAP_RS11760	cell division protein ZapE	HNEAP_RS11760 cell division protein ZapE	1924	1680
HNEAP_RS11765	HNEAP_RS11765	succinate dehydrogenase assembly factor 2	HNEAP_RS11765 succinate dehydrogenase assembly factor 2	214	193
HNEAP_RS11770	HNEAP_RS11770	succinate dehydrogenase iron-sulfur subunit	HNEAP_RS11770 succinate dehydrogenase iron-sulfur subunit	1277	1021
HNEAP_RS11775	HNEAP_RS11775	succinate dehydrogenase flavoprotein subunit	HNEAP_RS11775 succinate dehydrogenase flavoprotein subunit	2716	2299
HNEAP_RS11780	HNEAP_RS11780	succinate dehydrogenase  hydrophobic membrane anchor protein	HNEAP_RS11780 succinate dehydrogenase  hydrophobic membrane anchor protein	1140	950
HNEAP_RS11785	HNEAP_RS11785	succinate dehydrogenase  cytochrome b556 subunit	HNEAP_RS11785 succinate dehydrogenase  cytochrome b556 subunit	416	356
HNEAP_RS11790	HNEAP_RS11790	GntR family transcriptional regulator	HNEAP_RS11790 GntR family transcriptional regulator	830	720
HNEAP_RS11795	HNEAP_RS11795	aldehyde dehydrogenase	HNEAP_RS11795 aldehyde dehydrogenase	424	384
HNEAP_RS11800	HNEAP_RS11800	aspartate aminotransferase family protein	HNEAP_RS11800 aspartate aminotransferase family protein	2289	1898
HNEAP_RS11805	HNEAP_RS11805	methylmalonate-semialdehyde dehydrogenase (CoA acylating)	HNEAP_RS11805 methylmalonate-semialdehyde dehydrogenase (CoA acylating)	2412	1968
HNEAP_RS11810	HNEAP_RS11810	membrane protein	HNEAP_RS11810 membrane protein	188	199
HNEAP_RS11815	HNEAP_RS11815	type III glutamate--ammonia ligase	HNEAP_RS11815 type III glutamate--ammonia ligase	1475	1208
HNEAP_RS11820	HNEAP_RS11820	4-aminobutyrate--2-oxoglutarate transaminase	HNEAP_RS11820 4-aminobutyrate--2-oxoglutarate transaminase	3062	2509
HNEAP_RS11825	HNEAP_RS11825	gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase	HNEAP_RS11825 gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase	2292	1833
HNEAP_RS11830	HNEAP_RS11830	NAD-dependent succinate-semialdehyde dehydrogenase	HNEAP_RS11830 NAD-dependent succinate-semialdehyde dehydrogenase	2050	1720
HNEAP_RS11835	HNEAP_RS11835	putrescine ABC transporter permease PotI	HNEAP_RS11835 putrescine ABC transporter permease PotI	882	827
HNEAP_RS11840	HNEAP_RS11840	putrescine ABC transporter permease	HNEAP_RS11840 putrescine ABC transporter permease	1705	1284
HNEAP_RS11845	HNEAP_RS11845	polyamine ABC transporter ATP-binding protein	HNEAP_RS11845 polyamine ABC transporter ATP-binding protein	1234	957
HNEAP_RS11850	HNEAP_RS11850	polyamine ABC transporter substrate-binding protein	HNEAP_RS11850 polyamine ABC transporter substrate-binding protein	1015	860
HNEAP_RS11855	HNEAP_RS11855	aspartate aminotransferase family protein	HNEAP_RS11855 aspartate aminotransferase family protein	2202	1743
HNEAP_RS11860	HNEAP_RS11860	glutamine synthetase	HNEAP_RS11860 glutamine synthetase	1897	1595
HNEAP_RS11865	HNEAP_RS11865	gamma-glutamyl-gamma-aminobutyrate hydrolase	HNEAP_RS11865 gamma-glutamyl-gamma-aminobutyrate hydrolase	1377	1106
HNEAP_RS11870	HNEAP_RS11870	PLP-dependent aminotransferase family protein	HNEAP_RS11870 PLP-dependent aminotransferase family protein	2620	2046
HNEAP_RS11875	HNEAP_RS11875	FAD-binding oxidoreductase	HNEAP_RS11875 FAD-binding oxidoreductase	3601	2890
HNEAP_RS11880	HNEAP_RS11880	agmatinase	HNEAP_RS11880 agmatinase	2061	1661
HNEAP_RS11885	HNEAP_RS11885	aspartate aminotransferase family protein	HNEAP_RS11885 aspartate aminotransferase family protein	2439	2151
HNEAP_RS11890	HNEAP_RS11890	MFS transporter	HNEAP_RS11890 MFS transporter	1897	1580
HNEAP_RS11895	HNEAP_RS11895	RidA family protein	HNEAP_RS11895 RidA family protein	350	251
HNEAP_RS11900	HNEAP_RS11900	alanine racemase	HNEAP_RS11900 alanine racemase	1792	1495
HNEAP_RS11905	HNEAP_RS11905	D-amino acid dehydrogenase small subunit	HNEAP_RS11905 D-amino acid dehydrogenase small subunit	1982	1650
HNEAP_RS11910	HNEAP_RS11910	AsnC family transcriptional regulator	HNEAP_RS11910 AsnC family transcriptional regulator	770	618
HNEAP_RS11915	HNEAP_RS11915	hypothetical protein	HNEAP_RS11915 hypothetical protein	2785	2236
HNEAP_RS11920	HNEAP_RS11920	hypothetical protein	HNEAP_RS11920 hypothetical protein	29	23
HNEAP_RS11925	HNEAP_RS11925	ATP-dependent protease	HNEAP_RS11925 ATP-dependent protease	751	610
HNEAP_RS11930	HNEAP_RS11930	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	HNEAP_RS11930 tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	693	601
HNEAP_RS11935	HNEAP_RS11935	carboxy-S-adenosyl-L-methionine synthase CmoA	HNEAP_RS11935 carboxy-S-adenosyl-L-methionine synthase CmoA	446	352
HNEAP_RS11940	HNEAP_RS11940	tRNA 2-selenouridine(34) synthase MnmH	HNEAP_RS11940 tRNA 2-selenouridine(34) synthase MnmH	882	706
HNEAP_RS11945	HNEAP_RS11945	selenide  water dikinase SelD	HNEAP_RS11945 selenide  water dikinase SelD	637	456
HNEAP_RS11950	HNEAP_RS11950	cytochrome oxidase assembly	HNEAP_RS11950 cytochrome oxidase assembly	1952	1559
HNEAP_RS11955	HNEAP_RS11955	lanthionine synthetase C	HNEAP_RS11955 lanthionine synthetase C	2159	1750
HNEAP_RS11960	HNEAP_RS11960	SCO family protein	HNEAP_RS11960 SCO family protein	815	685
HNEAP_RS11965	HNEAP_RS11965	cytochrome c oxidase assembly protein	HNEAP_RS11965 cytochrome c oxidase assembly protein	1102	952
HNEAP_RS11970	HNEAP_RS11970	protoheme IX farnesyltransferase	HNEAP_RS11970 protoheme IX farnesyltransferase	572	410
HNEAP_RS11975	HNEAP_RS11975	hypothetical protein	HNEAP_RS11975 hypothetical protein	1393	1115
HNEAP_RS11980	HNEAP_RS11980	SURF1 family protein	HNEAP_RS11980 SURF1 family protein	1176	972
HNEAP_RS11985	HNEAP_RS11985	cytochrome c oxidase subunit I	HNEAP_RS11985 cytochrome c oxidase subunit I	1658	1452
HNEAP_RS11990	HNEAP_RS11990	cytochrome c oxidase subunit II	HNEAP_RS11990 cytochrome c oxidase subunit II	2101	1683
HNEAP_RS11995	HNEAP_RS11995	DUF2173 domain-containing protein	HNEAP_RS11995 DUF2173 domain-containing protein	909	732
HNEAP_RS12000	HNEAP_RS12000	DUF2173 domain-containing protein	HNEAP_RS12000 DUF2173 domain-containing protein	112	103
HNEAP_RS12010	HNEAP_RS12010	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	HNEAP_RS12010 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	31	16
HNEAP_RS12050	HNEAP_RS12050	membrane protein-like protein	HNEAP_RS12050 membrane protein-like protein	1023	814
HNEAP_RS12055	HNEAP_RS12055	hypothetical protein	HNEAP_RS12055 hypothetical protein	38	32
HNEAP_RS12065	HNEAP_RS12065	AraC family transcriptional regulator	HNEAP_RS12065 AraC family transcriptional regulator	2366	1874
HNEAP_RS12070	HNEAP_RS12070	AraC family transcriptional regulator	HNEAP_RS12070 AraC family transcriptional regulator	2302	1847
HNEAP_RS12075	HNEAP_RS12075	outer membrane autotransporter barrel domain-containing protein	HNEAP_RS12075 outer membrane autotransporter barrel domain-containing protein	5018	4107
HNEAP_RS12080	HNEAP_RS12080	prepilin-type cleavage/methylation domain-containing protein	HNEAP_RS12080 prepilin-type cleavage/methylation domain-containing protein	800	684
HNEAP_RS12085	HNEAP_RS12085	type II secretion system protein GspI	HNEAP_RS12085 type II secretion system protein GspI	979	859
HNEAP_RS12090	HNEAP_RS12090	peptidoglycan-binding lysin domain-containing protein-containing protein	HNEAP_RS12090 peptidoglycan-binding lysin domain-containing protein-containing protein	1420	1168
HNEAP_RS12100	HNEAP_RS12100	class I SAM-dependent methyltransferase	HNEAP_RS12100 class I SAM-dependent methyltransferase	1655	1352
HNEAP_RS12105	HNEAP_RS12105	type 11 methyltransferase	HNEAP_RS12105 type 11 methyltransferase	570	496
HNEAP_RS12110	HNEAP_RS12110	META domain-containing protein	HNEAP_RS12110 META domain-containing protein	1836	1553
HNEAP_RS12115	HNEAP_RS12115	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS12115 efflux RND transporter periplasmic adaptor subunit	419	374
HNEAP_RS12120	HNEAP_RS12120	DUF2063 domain-containing protein	HNEAP_RS12120 DUF2063 domain-containing protein	2042	1765
HNEAP_RS12135	HNEAP_RS12135	diguanylate cyclase with PAS/PAC and GAF sensors	HNEAP_RS12135 diguanylate cyclase with PAS/PAC and GAF sensors	4124	3417
HNEAP_RS12140	HNEAP_RS12140	group 1 glycosyl transferase	HNEAP_RS12140 group 1 glycosyl transferase	2754	2009
HNEAP_RS12145	HNEAP_RS12145	hypothetical protein	HNEAP_RS12145 hypothetical protein	1011	880
HNEAP_RS12150	HNEAP_RS12150	energy transducer TonB	HNEAP_RS12150 energy transducer TonB	1097	936
HNEAP_RS12155	HNEAP_RS12155	CheW protein	HNEAP_RS12155 CheW protein	4175	3129
HNEAP_RS12165	HNEAP_RS12165	hypothetical protein	HNEAP_RS12165 hypothetical protein	3081	2458
HNEAP_RS12170	HNEAP_RS12170	restriction modification system DNA specificity domain-containing protein	HNEAP_RS12170 restriction modification system DNA specificity domain-containing protein	2150	1759
HNEAP_RS12175	HNEAP_RS12175	hypothetical protein	HNEAP_RS12175 hypothetical protein	477	350
HNEAP_RS12180	HNEAP_RS12180	GGDEF domain-containing protein	HNEAP_RS12180 GGDEF domain-containing protein	734	618
HNEAP_RS12185	HNEAP_RS12185	flagellar biosynthetic protein FliO	HNEAP_RS12185 flagellar biosynthetic protein FliO	558	473
HNEAP_RS12190	HNEAP_RS12190	hypothetical protein	HNEAP_RS12190 hypothetical protein	151	127
HNEAP_RS12195	HNEAP_RS12195	hypothetical protein	HNEAP_RS12195 hypothetical protein	175	141
HNEAP_RS12200	HNEAP_RS12200	xanthine dehydrogenase accessory protein XdhC	HNEAP_RS12200 xanthine dehydrogenase accessory protein XdhC	1587	1297
HNEAP_RS12205	HNEAP_RS12205	RHS repeat protein	HNEAP_RS12205 RHS repeat protein	8215	6439
HNEAP_RS12215	HNEAP_RS12215	phosphopantetheinyl transferase component of siderophore synthetase-like protein	HNEAP_RS12215 phosphopantetheinyl transferase component of siderophore synthetase-like protein	471	348
HNEAP_RS12220	HNEAP_RS12220	thiol reductase thioredoxin	HNEAP_RS12220 thiol reductase thioredoxin	322	267
HNEAP_RS12230	HNEAP_RS12230	hypothetical protein	HNEAP_RS12230 hypothetical protein	1353	1146
HNEAP_RS12235	HNEAP_RS12235	CBS domain-containing protein	HNEAP_RS12235 CBS domain-containing protein	725	621
HNEAP_RS12240	HNEAP_RS12240	molybdopterin molybdenumtransferase MoeA	HNEAP_RS12240 molybdopterin molybdenumtransferase MoeA	1734	1520
HNEAP_RS12245	HNEAP_RS12245	hypothetical protein	HNEAP_RS12245 hypothetical protein	1268	1077
HNEAP_RS12250	HNEAP_RS12250	GGDEF domain-containing protein	HNEAP_RS12250 GGDEF domain-containing protein	1604	1360
HNEAP_RS12255	HNEAP_RS12255	EAL domain-containing protein	HNEAP_RS12255 EAL domain-containing protein	361	303
HNEAP_RS12260	HNEAP_RS12260	DUF2237 domain-containing protein	HNEAP_RS12260 DUF2237 domain-containing protein	608	440
HNEAP_RS12265	HNEAP_RS12265	outer membrane lipoprotein carrier protein LolA	HNEAP_RS12265 outer membrane lipoprotein carrier protein LolA	89	103
HNEAP_RS12270	HNEAP_RS12270	flagellar biosynthesis anti-sigma factor FlgM	HNEAP_RS12270 flagellar biosynthesis anti-sigma factor FlgM	693	551
HNEAP_RS12285	HNEAP_RS12285	conjugative transfer signal peptidase TraF	HNEAP_RS12285 conjugative transfer signal peptidase TraF	947	727
HNEAP_RS12290	HNEAP_RS12290	hypothetical protein	HNEAP_RS12290 hypothetical protein	1692	1387
HNEAP_RS12295	HNEAP_RS12295	hypothetical protein	HNEAP_RS12295 hypothetical protein	496	414
HNEAP_RS12300	HNEAP_RS12300	conjugation TrbI family protein	HNEAP_RS12300 conjugation TrbI family protein	2262	1877
HNEAP_RS12305	HNEAP_RS12305	ParA family protein	HNEAP_RS12305 ParA family protein	2975	2392
HNEAP_RS12310	HNEAP_RS12310	parB-like partition protein	HNEAP_RS12310 parB-like partition protein	1144	956
HNEAP_RS12320	HNEAP_RS12320	hypothetical protein	HNEAP_RS12320 hypothetical protein	260	188
HNEAP_RS12325	HNEAP_RS12325	zinc ribbon domain-containing protein	HNEAP_RS12325 zinc ribbon domain-containing protein	295	222
HNEAP_RS12330	HNEAP_RS12330	GAF sensor-containing diguanylate cyclase/phosphodiesterase	HNEAP_RS12330 GAF sensor-containing diguanylate cyclase/phosphodiesterase	1756	1445
HNEAP_RS12335	HNEAP_RS12335	AsmA family protein	HNEAP_RS12335 AsmA family protein	2087	1734
HNEAP_RS12340	HNEAP_RS12340	hypothetical protein	HNEAP_RS12340 hypothetical protein	50	41
HNEAP_RS12345	HNEAP_RS12345	family 2 glycosyl transferase	HNEAP_RS12345 family 2 glycosyl transferase	501	425
HNEAP_RS12350	HNEAP_RS12350	hypothetical protein	HNEAP_RS12350 hypothetical protein	33	29
HNEAP_RS12355	HNEAP_RS12355	SCO family protein	HNEAP_RS12355 SCO family protein	1095	943
HNEAP_RS12360	HNEAP_RS12360	hypothetical protein	HNEAP_RS12360 hypothetical protein	1271	1064
HNEAP_RS12365	HNEAP_RS12365	SPOR domain-containing protein	HNEAP_RS12365 SPOR domain-containing protein	89	76
HNEAP_RS12370	HNEAP_RS12370	outer membrane autotransporter barrel domain-containing protein	HNEAP_RS12370 outer membrane autotransporter barrel domain-containing protein	11302	9132
HNEAP_RS12375	HNEAP_RS12375	hypothetical protein	HNEAP_RS12375 hypothetical protein	553	468
HNEAP_RS12380	HNEAP_RS12380	hypothetical protein	HNEAP_RS12380 hypothetical protein	426	343
HNEAP_RS12385	HNEAP_RS12385	GGDEF domain-containing protein	HNEAP_RS12385 GGDEF domain-containing protein	896	693
HNEAP_RS12390	HNEAP_RS12390	hypothetical protein	HNEAP_RS12390 hypothetical protein	928	723
HNEAP_RS12395	HNEAP_RS12395	IS66 family insertion sequence hypothetical protein	HNEAP_RS12395 IS66 family insertion sequence hypothetical protein	249	207
HNEAP_RS12400	HNEAP_RS12400	hypothetical protein	HNEAP_RS12400 hypothetical protein	1367	1194
HNEAP_RS12405	HNEAP_RS12405	hypothetical protein	HNEAP_RS12405 hypothetical protein	438	396
HNEAP_RS12410	HNEAP_RS12410	DUF2173 domain-containing protein	HNEAP_RS12410 DUF2173 domain-containing protein	177	139
HNEAP_RS12420	HNEAP_RS12420	hypothetical protein	HNEAP_RS12420 hypothetical protein	444	378
HNEAP_RS12425	HNEAP_RS12425	PKD domain-containing protein	HNEAP_RS12425 PKD domain-containing protein	2969	2295
HNEAP_RS12430	HNEAP_RS12430	acyltransferase	HNEAP_RS12430 acyltransferase	44	24
HNEAP_RS12445	HNEAP_RS12445	relaxase	HNEAP_RS12445 relaxase	3144	2386
HNEAP_RS12450	HNEAP_RS12450	YkgJ family cysteine cluster protein	HNEAP_RS12450 YkgJ family cysteine cluster protein	536	432
HNEAP_RS12455	HNEAP_RS12455	relaxase	HNEAP_RS12455 relaxase	6462	5018
HNEAP_RS12465	HNEAP_RS12465	energy transducer TonB	HNEAP_RS12465 energy transducer TonB	644	522
HNEAP_RS12470	HNEAP_RS12470	DUF3096 domain-containing protein	HNEAP_RS12470 DUF3096 domain-containing protein	215	208
HNEAP_RS12475	HNEAP_RS12475	CPXCG motif-containing cysteine-rich protein	HNEAP_RS12475 CPXCG motif-containing cysteine-rich protein	133	123
HNEAP_RS12490	HNEAP_RS12490	peptidase S24/S26A/S26B  conserved region	HNEAP_RS12490 peptidase S24/S26A/S26B  conserved region	1240	1087
HNEAP_RS12495	HNEAP_RS12495	ATPase-like protein	HNEAP_RS12495 ATPase-like protein	934	780
HNEAP_RS12505	HNEAP_RS12505	alpha/beta hydrolase	HNEAP_RS12505 alpha/beta hydrolase	404	265
HNEAP_RS12510	HNEAP_RS12510	DUF4902 domain-containing protein	HNEAP_RS12510 DUF4902 domain-containing protein	181	145
HNEAP_RS12515	HNEAP_RS12515	N-acylhomoserine lactone synthase	HNEAP_RS12515 N-acylhomoserine lactone synthase	741	578
HNEAP_RS12520	HNEAP_RS12520	hypothetical protein	HNEAP_RS12520 hypothetical protein	108	74
